Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance_in_KM
26.0,4.9,Sandstorms,High,1.0,Snack,scooter,1.0,No,Metropolitian,15.0,6.242081559530653
33.0,4.8,Sandstorms,Medium,2.0,Meal,scooter,1.0,No,Urban,22.0,16.660108123693192
25.0,4.4,Sandstorms,Low,0.0,Buffet,motorcycle,0.0,No,Urban,19.0,1.5607009185632197
29.0,4.7,Stormy,Low,1.0,Drinks,motorcycle,1.0,No,Metropolitian,13.0,1.520431947999248
37.0,4.8,Cloudy,Low,2.0,Snack,electric_scooter,1.0,No,Urban,16.0,2.979750394372844
37.0,3.1,Sunny,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,31.0,12.58026782240096
32.0,4.2,Sandstorms,High,0.0,Meal,motorcycle,1.0,No,Metropolitian,46.0,5.968596969708959
25.0,4.8,Stormy,Medium,0.0,Buffet,motorcycle,0.0,No,Metropolitian,21.0,19.396015245394
31.0,5.0,Cloudy,Low,2.0,Meal,electric_scooter,1.0,No,Urban,18.0,9.121425981981249
30.0,4.7,Sandstorms,Low,2.0,Drinks,motorcycle,1.0,No,Metropolitian,29.0,1.5545086492841058
23.0,4.9,Windy,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,23.0,13.97014466545326
29.0,4.6,Cloudy,Medium,2.0,Buffet,motorcycle,1.0,No,Metropolitian,34.0,13.989473698864703
36.0,4.6,Windy,Jam,1.0,Buffet,motorcycle,1.0,No,Urban,27.0,10.72465156807538
28.0,4.8,Fog,Low,2.0,Meal,electric_scooter,0.0,No,Metropolitian,14.0,3.01871690507141
22.0,5.0,Cloudy,Jam,2.0,Meal,scooter,1.0,No,Metropolitian,30.0,16.601408334261674
23.0,4.4,Fog,Medium,1.0,Drinks,motorcycle,1.0,No,Urban,36.0,10.723264172167632
36.0,4.8,Sandstorms,Low,2.0,Drinks,scooter,1.0,No,Metropolitian,21.0,10.90598905626876
20.0,4.8,Windy,Medium,2.0,Drinks,motorcycle,1.0,No,Metropolitian,20.0,12.162012260678956
23.0,4.8,Cloudy,Low,0.0,Snack,motorcycle,0.0,No,Metropolitian,22.0,4.610339345524684
24.0,4.9,Fog,Jam,2.0,Drinks,electric_scooter,1.0,No,Urban,34.0,7.44105617650967
21.0,5.0,Fog,Low,1.0,Snack,scooter,0.0,No,Urban,24.0,12.161450531436758
25.0,4.9,Stormy,Jam,2.0,Drinks,scooter,1.0,No,Metropolitian,29.0,19.65875217196504
28.0,4.8,Cloudy,Jam,0.0,Meal,motorcycle,2.0,No,Metropolitian,48.0,16.824549100074805
39.0,4.8,Sunny,High,1.0,Meal,motorcycle,1.0,No,Metropolitian,15.0,6.290134677634678
30.0,4.8,Sunny,Jam,1.0,Buffet,scooter,1.0,No,Metropolitian,18.0,12.417487520918897
26.0,4.6,Stormy,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,39.0,14.15280068944862
38.0,4.1,Fog,High,1.0,Meal,scooter,0.0,No,Metropolitian,35.0,3.029537387569692
32.0,4.7,Fog,High,1.0,Drinks,motorcycle,1.0,No,Metropolitian,26.0,6.120777222727991
22.0,5.0,Fog,Medium,1.0,Snack,motorcycle,0.0,No,Metropolitian,18.0,9.326561838121483
22.0,4.9,Windy,Jam,1.0,Snack,scooter,1.0,No,Metropolitian,29.0,9.193469879776632
23.0,4.8,Windy,Jam,1.0,Snack,scooter,1.0,No,Urban,29.0,10.923392843668251
34.0,4.8,Windy,Jam,2.0,Snack,motorcycle,0.0,No,Metropolitian,28.0,4.657987774595948
29.0,4.7,Sandstorms,High,1.0,Drinks,scooter,1.0,No,Metropolitian,26.0,6.105068213539034
22.0,4.8,Windy,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,18.0,19.762388480864143
36.0,4.8,Fog,Medium,1.0,Buffet,scooter,0.0,No,Metropolitian,15.0,7.790237052802913
29.0,4.5,Windy,Jam,1.0,Meal,scooter,1.0,No,Metropolitian,15.0,19.615926964388624
28.0,4.7,Sandstorms,Jam,1.0,Drinks,motorcycle,1.0,No,Urban,16.0,12.29272274148856
24.0,4.6,Windy,Medium,2.0,Meal,motorcycle,1.0,No,Metropolitian,25.0,12.292848945038813
32.0,4.5,Cloudy,Jam,1.0,Drinks,motorcycle,1.0,No,Metropolitian,25.0,9.435201537430713
30.0,4.8,Fog,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,44.0,10.867300462045836
31.0,4.5,Cloudy,High,0.0,Snack,motorcycle,1.0,No,Urban,26.0,6.118711846689728
34.0,4.6,Fog,Jam,2.0,Meal,electric_scooter,2.0,No,Metropolitian,48.0,16.852444613264275
30.0,4.3,Stormy,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,26.0,1.526401039684237
37.0,4.1,Cloudy,High,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,33.0,1.5725337292863206
24.0,4.8,Sandstorms,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,21.0,11.916757259074618
35.0,3.7,Stormy,Jam,2.0,Drinks,scooter,1.0,No,Metropolitian,38.0,13.9731420501497
38.0,4.9,Cloudy,Jam,2.0,Meal,scooter,1.0,No,Metropolitian,48.0,11.00773476374462
26.0,4.9,Fog,Jam,1.0,Buffet,scooter,1.0,No,Metropolitian,38.0,13.788852089943369
30.0,4.6,Sunny,Medium,2.0,Meal,scooter,0.0,No,Metropolitian,17.0,4.65694538594946
21.0,4.6,Cloudy,Low,2.0,Drinks,motorcycle,1.0,No,Urban,10.0,1.5318406299867455
23.0,4.1,Windy,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,29.0,1.488303917226356
38.0,4.2,Fog,Jam,1.0,Snack,motorcycle,0.0,No,Metropolitian,43.0,20.25305420828035
23.0,4.7,Cloudy,Low,1.0,Buffet,scooter,0.0,No,Urban,13.0,3.145067434621583
30.0,3.9,Cloudy,Jam,1.0,Drinks,motorcycle,0.0,No,Metropolitian,41.0,16.413159711098032
23.0,5.0,Sandstorms,Low,1.0,Meal,motorcycle,1.0,No,Metropolitian,15.0,12.42069253996503
34.0,4.9,Windy,Low,1.0,Meal,motorcycle,0.0,No,Metropolitian,29.0,4.656862974505059
20.0,4.2,Stormy,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,27.0,1.5581570033504792
26.0,4.8,Fog,Low,2.0,Snack,electric_scooter,0.0,No,Urban,14.0,7.448412467877649
20.0,4.7,Windy,Jam,2.0,Drinks,motorcycle,0.0,No,Metropolitian,22.0,9.315024038998043
29.0,4.7,Windy,Jam,1.0,Snack,motorcycle,1.0,No,Urban,12.0,7.790122649763986
25.0,4.5,Stormy,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,18.0,7.790237052802913
24.0,5.0,Windy,Low,0.0,Snack,motorcycle,0.0,No,Urban,18.0,12.420750050313671
30.0,3.8,Fog,Low,2.0,Drinks,electric_scooter,1.0,No,Urban,18.0,3.0188245695177898
24.0,4.7,Cloudy,High,1.0,Drinks,scooter,1.0,No,Metropolitian,28.0,6.037605711784208
31.0,4.6,Fog,Low,0.0,Snack,motorcycle,2.0,No,Metropolitian,42.0,16.826241648658115
31.0,3.7,Stormy,Medium,2.0,Snack,scooter,1.0,No,Metropolitian,31.0,19.97436311932321
36.0,4.9,Stormy,Low,1.0,Buffet,motorcycle,0.0,No,Urban,18.0,12.234645517155796
38.0,4.8,Stormy,Low,0.0,Drinks,motorcycle,0.0,No,Urban,20.0,20.253748386838097
26.0,4.9,Stormy,Jam,1.0,Drinks,scooter,1.0,No,Metropolitian,24.0,20.25378851608599
26.0,4.8,Sunny,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,25.0,11.00773476374462
32.0,4.5,Fog,Low,2.0,Buffet,scooter,1.0,No,Metropolitian,19.0,3.073782598017619
29.0,4.8,Cloudy,Jam,1.0,Drinks,scooter,1.0,No,Metropolitian,29.0,9.088013799330469
37.0,4.9,Sunny,Low,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,25.0,16.721288103917214
34.0,3.8,Fog,Low,2.0,Meal,scooter,1.0,No,Metropolitian,39.0,12.1610162189127
32.0,4.7,Cloudy,Low,2.0,Snack,scooter,1.0,No,Urban,29.0,13.766192440641818
23.0,4.9,Stormy,Low,2.0,Drinks,motorcycle,1.0,No,Urban,18.0,4.610456146048326
32.0,5.0,Sunny,Low,2.0,Buffet,scooter,1.0,No,Metropolitian,16.0,3.027094523231802
21.0,4.7,Stormy,Low,1.0,Meal,scooter,1.0,No,Metropolitian,11.0,13.97194896017493
30.0,4.1,Sunny,Low,2.0,Drinks,electric_scooter,1.0,No,Urban,17.0,1.5580874730609473
30.0,3.8,Cloudy,Low,1.0,Snack,motorcycle,1.0,No,Metropolitian,18.0,16539.14207757195
29.0,4.5,Sandstorms,High,0.0,Drinks,motorcycle,0.0,No,Metropolitian,19.0,6.217689735000026
32.0,4.8,Sandstorms,Medium,0.0,Meal,motorcycle,2.0,No,Metropolitian,42.0,10.427575355310204
22.0,4.9,Sunny,Low,2.0,Drinks,scooter,1.0,No,Metropolitian,28.0,13.78848075238715
23.0,4.9,Sunny,Low,2.0,Buffet,scooter,0.0,No,Metropolitian,20.0,1.4897995018082963
34.0,3.9,Fog,Low,2.0,Snack,electric_scooter,2.0,No,Metropolitian,37.0,12.257619701209578
31.0,4.0,Sandstorms,Medium,0.0,Meal,motorcycle,0.0,No,Metropolitian,38.0,7.546361142984559
21.0,4.8,Sandstorms,High,0.0,Buffet,motorcycle,0.0,No,Urban,16.0,6.117761953594232
22.0,4.7,Fog,High,0.0,Snack,motorcycle,1.0,No,Metropolitian,25.0,6.058919182290143
25.0,4.1,Cloudy,Jam,2.0,Buffet,scooter,0.0,No,Urban,31.0,4.544085706303389
22.0,4.9,Cloudy,Low,0.0,Snack,motorcycle,0.0,No,Urban,23.0,19.688246931881576
26.0,4.9,Sandstorms,Low,2.0,Buffet,electric_scooter,0.0,No,Metropolitian,17.0,20.206420943723728
21.0,4.8,Sandstorms,Medium,0.0,Drinks,motorcycle,1.0,No,Urban,22.0,12.25700312192057
29.0,4.8,Cloudy,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,22.0,5.959032639454782
22.0,4.6,Fog,Low,2.0,Drinks,motorcycle,1.0,No,Urban,10.0,2.9376270171445986
22.0,4.8,Fog,Jam,0.0,Buffet,motorcycle,1.0,No,Metropolitian,39.0,16.476563169103887
30.0,3.9,Stormy,Low,2.0,Snack,electric_scooter,1.0,No,Metropolitian,13.0,13.682164847733755
25.0,5.0,Cloudy,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,22.0,1.5125562753617192
28.0,4.6,Cloudy,Medium,1.0,Snack,motorcycle,1.0,No,Urban,14.0,6.290134677634678
30.0,4.6,Sunny,High,1.0,Buffet,scooter,1.0,No,Metropolitian,17.0,6.290134677634678
28.0,4.2,Windy,Low,0.0,Drinks,motorcycle,0.0,No,Urban,25.0,1.5147873459323735
31.0,4.6,Windy,High,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,27.0,6.232193723015724
37.0,4.7,Stormy,Low,1.0,Drinks,motorcycle,0.0,No,Urban,25.0,3.1045718665451782
23.0,4.2,Windy,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,35.0,20.252967850083056
25.0,4.8,Windy,Jam,2.0,Drinks,motorcycle,0.0,No,Metropolitian,22.0,12.362235031113329
23.0,4.5,Windy,Jam,1.0,Meal,scooter,1.0,No,Metropolitian,20.0,20.44292976252901
23.0,4.9,Stormy,Medium,1.0,Drinks,scooter,1.0,No,Metropolitian,24.0,10.485887497043208
22.0,4.8,Sunny,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,23.0,13.973760919164192
25.0,5.0,Sandstorms,Medium,2.0,Meal,scooter,1.0,No,Metropolitian,22.0,6.146764727341459
27.0,4.7,Fog,Low,1.0,Snack,scooter,1.0,No,Metropolitian,26.0,10.602497166339631
20.0,4.5,Windy,High,1.0,Snack,motorcycle,1.0,No,Metropolitian,16.0,1.513649615244426
27.0,4.5,Sandstorms,Jam,2.0,Snack,scooter,1.0,No,Urban,29.0,17.07799287216204
33.0,4.5,Stormy,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,26.0,6.049834150687609
39.0,4.2,Sandstorms,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,47.0,10.867285240714486
29.0,4.5,Stormy,Low,1.0,Snack,motorcycle,1.0,No,Metropolitian,19.0,1.5527001159059903
32.0,5.0,Cloudy,Jam,2.0,Snack,scooter,1.0,No,Metropolitian,31.0,9.076358225887674
33.0,3.7,Sunny,Jam,2.0,Drinks,scooter,1.0,No,Metropolitian,31.0,20.831404268801418
37.0,4.6,Sandstorms,Jam,1.0,Meal,scooter,1.0,No,Metropolitian,30.0,4.656607046012821
32.0,4.6,Sandstorms,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,46.0,9.19149730046093
29.0,4.9,Sandstorms,Medium,2.0,Meal,scooter,0.0,No,Metropolitian,20.0,12.161517993712032
20.0,4.8,Sandstorms,Medium,2.0,Snack,motorcycle,0.0,No,Metropolitian,21.0,5.860170423910777
23.0,4.8,Sunny,High,2.0,Meal,motorcycle,0.0,No,Metropolitian,14.0,6.049919555217586
33.0,3.1,Sunny,Low,0.0,Meal,motorcycle,2.0,No,Metropolitian,32.0,17.07794943732462
33.0,4.2,Cloudy,Jam,2.0,Meal,motorcycle,1.0,No,Metropolitian,39.0,4.469620875558295
21.0,4.5,Sandstorms,High,1.0,Meal,motorcycle,1.0,No,Metropolitian,29.0,5.9592931098219735
28.0,4.9,Fog,High,1.0,Drinks,motorcycle,1.0,No,Metropolitian,34.0,6.2178514120156425
28.0,4.6,Sandstorms,Low,2.0,Drinks,electric_scooter,0.0,No,Metropolitian,13.0,13.619211642315957
38.0,4.9,Stormy,High,2.0,Buffet,motorcycle,1.0,No,Metropolitian,30.0,1.5522330405305724
32.0,4.8,Fog,Jam,2.0,Drinks,electric_scooter,2.0,Yes,Metropolitian,47.0,10.642283429605715
36.0,5.0,Sandstorms,Jam,2.0,Snack,electric_scooter,1.0,No,Urban,31.0,9.32635938574064
28.0,4.5,Cloudy,High,0.0,Buffet,motorcycle,1.0,No,Metropolitian,24.0,6.120941769502897
20.0,4.6,Cloudy,Medium,2.0,Drinks,scooter,2.0,No,Metropolitian,34.0,10.90625737157066
34.0,5.0,Fog,Low,1.0,Meal,motorcycle,0.0,No,Metropolitian,15.0,9.326577421221064
21.0,4.5,Cloudy,Jam,0.0,Snack,motorcycle,2.0,Yes,Semi-Urban,47.0,16.636808584025772
35.0,4.6,Windy,Medium,0.0,Buffet,motorcycle,0.0,No,Metropolitian,43.0,14.0219570899938
28.0,4.6,Sandstorms,Low,2.0,Snack,scooter,0.0,No,Metropolitian,11.0,9.059804963936871
23.0,4.5,Sandstorms,Medium,2.0,Buffet,scooter,1.0,No,Metropolitian,17.0,10.86586608780909
32.0,4.6,Sunny,Medium,2.0,Snack,motorcycle,1.0,No,Metropolitian,18.0,12.43525673518922
26.0,4.6,Fog,High,1.0,Drinks,scooter,1.0,No,Metropolitian,20.0,1.552560983126433
39.0,4.7,Sandstorms,Low,2.0,Buffet,scooter,1.0,No,Metropolitian,20.0,1.5321890925569548
37.0,5.0,Sandstorms,Medium,2.0,Buffet,scooter,1.0,No,Metropolitian,34.0,6.209532713916441
34.0,4.7,Windy,Medium,1.0,Snack,motorcycle,1.0,No,Metropolitian,30.0,9.19301447226696
24.0,4.7,Sunny,Low,2.0,Snack,electric_scooter,0.0,No,Metropolitian,28.0,19.362530001074912
22.0,4.6,Sunny,Jam,1.0,Buffet,scooter,0.0,No,Metropolitian,15.0,12.161009703058534
34.0,4.7,Sandstorms,Low,2.0,Meal,scooter,0.0,No,Metropolitian,23.0,7.803119706574829
30.0,4.8,Cloudy,Medium,0.0,Drinks,motorcycle,0.0,No,Metropolitian,27.0,4.6576549370601725
27.0,4.8,Windy,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,22.0,13.760880474936114
25.0,4.9,Fog,Medium,2.0,Meal,scooter,0.0,No,Urban,10.0,7.649724402449684
31.0,4.7,Sandstorms,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,35.0,6.232373129283698
30.0,4.9,Windy,Low,2.0,Meal,electric_scooter,1.0,No,Metropolitian,19.0,16.72059667667709
25.0,4.8,Cloudy,Low,0.0,Drinks,motorcycle,0.0,No,Metropolitian,19.0,9.435201537430713
23.0,4.5,Windy,High,0.0,Drinks,motorcycle,0.0,No,Metropolitian,18.0,6.037529176542177
28.0,4.6,Sandstorms,Medium,2.0,Drinks,motorcycle,1.0,No,Metropolitian,27.0,10.4332426099541
27.0,4.9,Fog,Medium,2.0,Snack,motorcycle,0.0,No,Urban,12.0,4.717601092054723
36.0,4.2,Cloudy,Low,1.0,Buffet,motorcycle,1.0,No,Metropolitian,32.0,17.076596635444833
31.0,4.6,Sandstorms,Jam,2.0,Meal,electric_scooter,0.0,No,Metropolitian,26.0,16.902901527491974
24.0,4.6,Sandstorms,Jam,0.0,Drinks,motorcycle,0.0,No,Metropolitian,30.0,10.906414500350794
24.0,4.8,Windy,Low,2.0,Meal,electric_scooter,1.0,No,Metropolitian,14.0,4.610430682715917
21.0,4.9,Fog,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,48.0,13.96960642768458
27.0,4.6,Windy,Jam,2.0,Drinks,scooter,0.0,No,Metropolitian,28.0,19.83957311102516
37.0,3.8,Windy,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,39.0,10.880991591395228
34.0,4.9,Sunny,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,21.0,7.771834302405086
28.0,4.9,Stormy,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,20.0,12.58026782240096
25.0,4.8,Sandstorms,Low,1.0,Buffet,scooter,0.0,No,Metropolitian,18.0,4.537860442229041
23.0,4.9,Sandstorms,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,21.0,10.641928366460489
23.0,4.7,Sunny,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,20.0,6.147194518583351
28.0,4.6,Sandstorms,Low,1.0,Drinks,motorcycle,1.0,No,Metropolitian,19.0,3.1089836948124367
23.0,4.4,Stormy,Low,0.0,Meal,motorcycle,1.0,No,Urban,16.0,1.5725337292863206
24.0,4.9,Stormy,Low,1.0,Buffet,scooter,0.0,No,Metropolitian,11.0,4.5877613789702085
36.0,4.4,Fog,Jam,2.0,Snack,scooter,0.0,No,Metropolitian,44.0,20.555166462971748
38.0,4.6,Fog,Low,1.0,Snack,motorcycle,0.0,No,Metropolitian,18.0,1.5203488928264928
35.0,4.9,Windy,Medium,1.0,Drinks,motorcycle,0.0,No,Metropolitian,29.0,6.128899374764089
36.0,4.7,Sunny,Low,0.0,Drinks,motorcycle,0.0,No,Metropolitian,27.0,1.536858863156162
28.0,4.8,Cloudy,Medium,1.0,Buffet,scooter,1.0,No,Metropolitian,36.0,19.877584031408645
36.0,4.8,Stormy,High,1.0,Buffet,motorcycle,0.0,No,Metropolitian,25.0,5.958831946914462
36.0,4.9,Cloudy,Low,1.0,Meal,motorcycle,1.0,No,Metropolitian,17.0,3.059363454723932
33.0,4.2,Fog,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,31.0,4.590771505102241
38.0,5.0,Fog,Medium,2.0,Buffet,motorcycle,1.0,No,Urban,18.0,6.118711846689728
39.0,4.7,Fog,Low,0.0,Buffet,motorcycle,1.0,No,Urban,20.0,3.0294405603131453
29.0,4.7,Windy,Jam,2.0,Snack,electric_scooter,1.0,No,Metropolitian,23.0,10.595329148248666
35.0,4.6,Sunny,Medium,1.0,Drinks,motorcycle,1.0,No,Urban,21.0,10.70546847853061
33.0,4.8,Sunny,Jam,1.0,Meal,motorcycle,1.0,No,Metropolitian,17.0,5892.221596224139
25.0,4.4,Stormy,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,16.0,4.717601092054723
25.0,4.9,Cloudy,Low,0.0,Snack,motorcycle,0.0,No,Metropolitian,21.0,13.9731420501497
39.0,3.9,Sandstorms,Jam,1.0,Buffet,scooter,0.0,No,Metropolitian,35.0,12.58026782240096
25.0,4.9,Stormy,High,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,27.0,3.145067434621583
28.0,4.8,Windy,Medium,0.0,Snack,motorcycle,1.0,No,Urban,28.0,10.71321076429732
39.0,4.7,Cloudy,High,0.0,Snack,motorcycle,0.0,No,Metropolitian,25.0,6.050355980667947
27.0,4.6,Windy,Jam,2.0,Drinks,scooter,1.0,No,Metropolitian,17.0,19.877584031408645
35.0,4.1,Cloudy,Jam,2.0,Snack,scooter,1.0,No,Metropolitian,38.0,7.562272055565832
32.0,4.9,Cloudy,Low,2.0,Meal,scooter,1.0,No,Metropolitian,16.0,9.121874081416118
37.0,4.5,Stormy,Low,2.0,Snack,electric_scooter,1.0,No,Metropolitian,23.0,3.145067434621583
25.0,4.8,Windy,Low,2.0,Buffet,motorcycle,0.0,No,Metropolitian,16.0,2.9790002034338934
20.0,4.6,Stormy,Jam,2.0,Buffet,scooter,0.0,No,Urban,14.0,9.121796528794311
32.0,4.6,Cloudy,Jam,0.0,Snack,motorcycle,3.0,No,Semi-Urban,53.0,10.866261860714015
30.0,4.2,Sandstorms,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,26.0,7.325988185630954
39.0,3.9,Fog,Low,2.0,Snack,scooter,1.0,No,Metropolitian,33.0,11.00773476374462
39.0,4.9,Stormy,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,27.0,10.602582382472562
32.0,4.3,Fog,Jam,2.0,Meal,electric_scooter,1.0,No,Urban,39.0,4.717601092054723
28.0,4.7,Windy,High,1.0,Snack,motorcycle,0.0,No,Metropolitian,14.0,6.147106622705506
23.0,4.1,Fog,Jam,2.0,Drinks,scooter,2.0,No,Metropolitian,34.0,7.441030776958911
31.0,4.6,Sandstorms,Low,2.0,Drinks,electric_scooter,1.0,No,Urban,24.0,10.586888296813116
20.0,4.6,Fog,Low,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,23.0,14.021848812228344
23.0,4.8,Stormy,Jam,2.0,Meal,motorcycle,0.0,No,Metropolitian,15.0,19.914686965545187
25.0,4.6,Windy,Low,1.0,Buffet,motorcycle,1.0,No,Urban,17.0,3.0877926036871326
36.0,4.8,Fog,Medium,1.0,Buffet,scooter,1.0,No,Urban,34.0,16.47598057072457
20.0,4.0,Sandstorms,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,23.0,9.313021564639982
30.0,4.1,Stormy,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,31.0,7.761422437275375
35.0,4.3,Windy,Jam,2.0,Drinks,scooter,1.0,No,Metropolitian,32.0,5661.822857716853
30.0,3.9,Sandstorms,Low,2.0,Drinks,scooter,0.0,No,Metropolitian,10.0,4.610456146048326
33.0,4.9,Cloudy,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,24.0,7.761779919073711
27.0,4.5,Fog,High,0.0,Snack,motorcycle,1.0,No,Metropolitian,24.0,6.210618493121404
30.0,4.4,Sunny,High,1.0,Buffet,motorcycle,1.0,No,Metropolitian,15.0,3.0188687420087144
33.0,4.9,Fog,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,24.0,4.469154959264031
21.0,4.7,Fog,Low,1.0,Buffet,scooter,1.0,No,Urban,12.0,7.601616771071091
33.0,4.9,Windy,Low,0.0,Buffet,motorcycle,1.0,No,Urban,26.0,17.076492495612452
26.0,4.7,Sunny,Medium,0.0,Drinks,motorcycle,0.0,No,Metropolitian,15.0,12.418575637818035
36.0,4.7,Cloudy,Low,2.0,Snack,electric_scooter,0.0,No,Metropolitian,17.0,7.790109178658858
22.0,4.5,Stormy,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,17.0,16.72076404537099
30.0,4.4,Cloudy,Medium,2.0,Snack,scooter,2.0,No,Urban,40.0,19.88498909391697
22.0,4.6,Stormy,Medium,2.0,Meal,motorcycle,1.0,No,Metropolitian,24.0,7.448626618603313
24.0,4.6,Windy,High,2.0,Snack,motorcycle,0.0,No,Metropolitian,27.0,6.054765377624445
22.0,4.7,Windy,Jam,1.0,Drinks,scooter,1.0,No,Urban,15.0,11.00773476374462
39.0,4.7,Sunny,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,20.0,9.088011034370512
24.0,4.6,Fog,High,0.0,Drinks,motorcycle,0.0,No,Metropolitian,27.0,3.0186622920269803
24.0,4.8,Sandstorms,Low,2.0,Meal,scooter,0.0,No,Urban,10.0,1.4898452333109369
37.0,4.7,Stormy,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,25.0,9.056024276265347
28.0,4.1,Stormy,Medium,0.0,Buffet,motorcycle,2.0,No,Metropolitian,32.0,10.708220667367794
36.0,4.2,Windy,Jam,0.0,Meal,motorcycle,2.0,No,Metropolitian,42.0,16.660108123693192
37.0,4.9,Fog,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,23.0,1.5126653201046325
39.0,5.0,Fog,Medium,2.0,Snack,electric_scooter,1.0,No,Metropolitian,15.0,8.810838587370053
21.0,4.6,Cloudy,Jam,2.0,Snack,electric_scooter,0.0,No,Metropolitian,31.0,10.88036428627722
26.0,4.8,Sunny,Jam,1.0,Snack,scooter,0.0,No,Urban,19.0,19.4716053440582
38.0,4.6,Sandstorms,Medium,1.0,Buffet,motorcycle,1.0,No,Urban,25.0,16.85352490584544
30.0,4.2,Cloudy,Jam,1.0,Drinks,scooter,0.0,No,Metropolitian,48.0,19.91431676645955
33.0,4.7,Cloudy,High,0.0,Buffet,motorcycle,1.0,No,Metropolitian,31.0,1.514805885929248
25.0,4.7,Sunny,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,18.0,19.8832515530204
25.0,4.6,Sandstorms,High,1.0,Meal,scooter,1.0,No,Metropolitian,27.0,6.209449516823057
25.0,4.9,Fog,Low,0.0,Buffet,motorcycle,0.0,No,Urban,20.0,10.428148593687968
21.0,4.9,Sandstorms,Low,1.0,Meal,scooter,1.0,No,Metropolitian,14.0,3.11617292179438
27.0,5.0,Sunny,Jam,1.0,Drinks,scooter,1.0,No,Metropolitian,10.0,7.325375664354519
23.0,4.7,Sandstorms,High,1.0,Snack,scooter,1.0,No,Metropolitian,22.0,6.147404652636644
31.0,5.0,Fog,Low,0.0,Drinks,motorcycle,0.0,No,Metropolitian,41.0,10.866215152975023
23.0,4.9,Cloudy,Low,2.0,Meal,scooter,1.0,No,Metropolitian,19.0,1.5099223008305656
20.0,4.5,Cloudy,Low,2.0,Snack,motorcycle,1.0,No,Metropolitian,16.0,1.5102059212854184
38.0,4.6,Sandstorms,Jam,1.0,Buffet,scooter,1.0,No,Metropolitian,27.0,10.757554773158072
34.0,4.8,Stormy,Jam,2.0,Snack,scooter,1.0,No,Urban,31.0,9.121044921629522
35.0,4.7,Windy,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,27.0,5.952938861056149
20.0,4.6,Fog,Jam,0.0,Buffet,motorcycle,1.0,No,Metropolitian,44.0,10.565032566504131
25.0,4.6,Cloudy,Jam,2.0,Meal,scooter,1.0,No,Metropolitian,35.0,10.906039889040942
35.0,4.8,Cloudy,Low,2.0,Meal,electric_scooter,1.0,No,Metropolitian,16.0,1.5204319193295497
38.0,4.6,Windy,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,23.0,10.906414500350794
39.0,4.9,Windy,Low,1.0,Meal,motorcycle,0.0,No,Metropolitian,29.0,10.724189700859585
